,Company,Flight_Num,Dep,Sche,Dept,Type,Status,Date
89,대한항공,KE1808,TAE(대구),18:20,18:34,여객,출발,2007-01-03
90,대한항공,KE1252,GMP(김포),18:20,18:39,여객,출발,2007-01-03
91,대한항공,KE733,KIX(간사이),18:30,18:41,여객,출발,2007-01-03
92,대한항공,KE1024,PUS(김해),18:30,18:46,여객,출발,2007-01-03
93,아시아나항공,OZ8106,PUS(김해),18:35,18:43,여객,출발,2007-01-03
94,대한항공,KE1908,KWJ(광주),18:40,19:06,여객,출발,2007-01-03
95,대한항공,KE1254,GMP(김포),18:40,19:02,여객,출발,2007-01-03
96,대한항공,KE1022,PUS(김해),19:05,19:17,여객,출발,2007-01-03
97,아시아나항공,OZ8934,GMP(김포),19:30,19:38,여객,출발,2007-01-03
98,대한항공,KE1256,GMP(김포),19:30,:,여객,취소,2007-01-03
99,대한항공,KE1958,CJJ(청주),19:30,19:44,여객,출발,2007-01-03
100,부흥항공,GE863,TPE(타오위안 국제 공항),19:30,19:34,여객,출발,2007-01-03
101,제주항공,7C122,GMP(김포),19:50,:,여객,,2007-01-03
102,아시아나항공,OZ8130,TAE(대구),20:00,20:06,여객,출발,2007-01-03
103,대한항공,KE1810,TAE(대구),20:05,20:15,여객,출발,2007-01-03
104,대한항공,KE1260,GMP(김포),20:05,20:23,여객,출발,2007-01-03
105,아시아나항공,OZ8238,CJJ(청주),20:15,20:35,여객,출발,2007-01-03
106,아시아나항공,OZ8148,KWJ(광주),20:15,20:27,여객,출발,2007-01-03
107,제주항공,7C124,GMP(김포),20:20,20:32,여객,출발,2007-01-03
108,아시아나항공,OZ8932,GMP(김포),20:25,20:45,여객,출발,2007-01-03
109,대한항공,KE1264,GMP(김포),20:30,20:49,여객,출발,2007-01-03
110,제주항공,7C126,GMP(김포),20:40,20:52,여객,출발,2007-01-03
111,대한항공,KE1266,GMP(김포),20:50,21:03,여객,출발,2007-01-03
112,제주항공,7C128,GMP(김포),20:55,21:05,여객,출발,2007-01-03
113,대한항공,KE1268,GMP(김포),21:00,21:08,여객,출발,2007-01-03
114,HAN,HS306,CJJ(청주),21:05,21:21,여객,출발,2007-01-03
115,아시아나항공,OZ8936,GMP(김포),21:10,21:19,여객,출발,2007-01-03
116,아시아나항공,OZ8938,GMP(김포),21:20,21:24,여객,출발,2007-01-03
0,대한항공,KE1200,GMP(김포),07:05,07:16,여객,출발,2007-01-04
1,제주항공,7C102,GMP(김포),07:10,07:18,여객,출발,2007-01-04
2,아시아나항공,OZ8902,GMP(김포),07:25,07:37,여객,출발,2007-01-04
3,대한항공,KE1002,PUS(김해),08:00,08:11,여객,출발,2007-01-04
4,제주항공,7C104,GMP(김포),08:10,08:24,여객,출발,2007-01-04
5,대한항공,KE1004,PUS(김해),08:20,08:29,여객,출발,2007-01-04
6,대한항공,KE1006,PUS(김해),08:25,08:45,여객,출발,2007-01-04
7,아시아나항공,OZ8100,PUS(김해),08:30,08:38,여객,출발,2007-01-04
8,대한항공,KE1204,GMP(김포),08:40,08:49,여객,출발,2007-01-04
9,대한항공,KE1206,GMP(김포),08:55,09:08,여객,출발,2007-01-04
10,아시아나항공,OZ8904,GMP(김포),09:00,09:12,여객,출발,2007-01-04
11,대한항공,KE1802,TAE(대구),09:00,:,여객,,2007-01-04
12,대한항공,KE1208,GMP(김포),09:10,09:24,여객,출발,2007-01-04
13,아시아나항공,OZ8906,GMP(김포),09:25,09:41,여객,출발,2007-01-04
14,아시아나항공,OZ8232,CJJ(청주),09:30,09:44,여객,출발,2007-01-04
15,아시아나항공,OZ8122,TAE(대구),09:30,09:46,여객,출발,2007-01-04
16,대한항공,KE1210,GMP(김포),09:50,10:09,여객,출발,2007-01-04
17,대한항공,KE1952,CJJ(청주),09:50,10:01,여객,출발,2007-01-04
18,제주항공,7C106,GMP(김포),09:55,10:11,여객,출발,2007-01-04
19,HAN,HS302,CJJ(청주),10:15,10:26,여객,출발,2007-01-04
20,대한항공,KE1902,KWJ(광주),10:20,10:31,여객,출발,2007-01-04
21,아시아나항공,OZ8908,GMP(김포),10:35,10:43,여객,출발,2007-01-04
22,아시아나항공,OZ8142,KWJ(광주),11:00,11:23,여객,출발,2007-01-04
23,대한항공,KE1214,GMP(김포),11:00,11:17,여객,출발,2007-01-04
24,제주항공,7C502,PUS(김해),11:10,11:27,여객,출발,2007-01-04
25,제주항공,7C108,GMP(김포),11:20,:,여객,,2007-01-04
26,대한항공,KE1008,PUS(김해),11:20,11:39,여객,출발,2007-01-04
27,아시아나항공,OZ8910,GMP(김포),11:30,11:41,여객,출발,2007-01-04
28,원동항공,EF305,TPE(타오위안 국제 공항),12:00,12:18,여객,출발,2007-01-04
29,아시아나항공,OZ8912,GMP(김포),12:10,12:23,여객,출발,2007-01-04
30,대한항공,KE1804,TAE(대구),12:10,13:40,여객,지연,2007-01-04
31,대한항공,KE1852,WJU(원주),12:20,12:26,여객,출발,2007-01-04
32,아시아나항공,OZ8914,GMP(김포),12:25,12:30,여객,출발,2007-01-04
33,아시아나항공,OZ8126,TAE(대구),12:25,12:47,여객,출발,2007-01-04
34,대한항공,KE1218,GMP(김포),12:35,12:52,여객,출발,2007-01-04
35,중국동방항공,MU5036,PVG(푸동),12:45,12:39,여객,출발,2007-01-04
36,대한항공,KE1220,GMP(김포),12:50,13:04,여객,출발,2007-01-04
37,제주항공,7C110,GMP(김포),12:55,13:09,여객,출발,2007-01-04
38,대한항공,KE1904,KWJ(광주),13:00,13:22,여객,출발,2007-01-04
39,대한항공,KE1222,GMP(김포),13:00,13:13,여객,출발,2007-01-04
40,아시아나항공,OZ8942,GMP(김포),13:05,13:17,여객,출발,2007-01-04
41,아시아나항공,OZ8104,PUS(김해),13:30,13:47,여객,출발,2007-01-04
42,대한항공,KE1226,GMP(김포),13:30,13:45,여객,출발,2007-01-04
43,중국동방항공,MU274,PEK(베이징),13:35,13:33,여객,출발,2007-01-04
44,제주항공,7C112,GMP(김포),13:35,13:35,여객,출발,2007-01-04
45,대한항공,KE1012,PUS(김해),13:40,13:52,여객,출발,2007-01-04
46,HAN,HS204,GMP(김포),13:40,13:54,여객,출발,2007-01-04
47,아시아나항공,OZ8916,GMP(김포),13:45,13:56,여객,출발,2007-01-04
48,대한항공,KE1954,CJJ(청주),13:50,14:02,여객,출발,2007-01-04
49,제주항공,7C114,GMP(김포),13:50,14:05,여객,출발,2007-01-04
50,대한항공,KE1014,PUS(김해),14:20,14:32,여객,출발,2007-01-04
51,원동항공,EF301,TPE(타오위안 국제 공항),14:35,13:49,여객,출발,2007-01-04
52,제주항공,7C116,GMP(김포),14:40,14:48,여객,출발,2007-01-04
53,아시아나항공,OZ8144,KWJ(광주),14:40,14:52,여객,출발,2007-01-04
54,대한항공,KE1234,GMP(김포),15:00,15:19,여객,출발,2007-01-04
55,원동항공,EF303,TPE(타오위안 국제 공항),15:10,15:23,여객,출발,2007-01-04
56,아시아나항공,OZ8234,CJJ(청주),15:20,15:33,여객,출발,2007-01-04
57,대한항공,KE1906,KWJ(광주),15:35,15:51,여객,출발,2007-01-04
58,대한항공,KE1806,TAE(대구),15:40,15:55,여객,출발,2007-01-04
59,아시아나항공,OZ8918,GMP(김포),15:50,15:59,여객,출발,2007-01-04
60,대한항공,KE1238,GMP(김포),16:00,16:09,여객,출발,2007-01-04
61,아시아나항공,OZ8146,KWJ(광주),16:10,16:32,여객,출발,2007-01-04
62,아시아나항공,OZ8920,GMP(김포),16:10,16:20,여객,출발,2007-01-04
63,아시아나항공,OZ8552,ICN(인천),16:20,16:28,여객,출발,2007-01-04
64,제주항공,7C118,GMP(김포),16:20,16:36,여객,출발,2007-01-04
65,대한항공,KE1240,GMP(김포),16:25,16:39,여객,출발,2007-01-04
66,대한항공,KE1244,GMP(김포),16:45,17:07,여객,출발,2007-01-04
67,제주항공,7C120,GMP(김포),16:55,:,여객,,2007-01-04
68,아시아나항공,OZ8236,CJJ(청주),17:00,17:19,여객,출발,2007-01-04
69,아시아나항공,OZ8922,GMP(김포),17:00,17:13,여객,출발,2007-01-04
70,대한항공,KE1242,GMP(김포),17:05,17:15,여객,출발,2007-01-04
71,제주항공,7C504,PUS(김해),17:10,17:17,여객,출발,2007-01-04
72,대한항공,KE1246,GMP(김포),17:10,17:21,여객,출발,2007-01-04
73,대한항공,KE1916,KUV(군산),17:15,17:25,여객,출발,2007-01-04
74,아시아나항공,OZ8128,TAE(대구),17:20,17:30,여객,출발,2007-01-04
75,HAN,HS304,CJJ(청주),17:30,17:43,여객,출발,2007-01-04
76,중국동방항공,MU2072,PVG(푸동),17:30,17:50,,출발,2007-01-04
77,대한항공,KE1018,PUS(김해),17:35,17:52,여객,출발,2007-01-04
78,원동항공,EF307,TPE(타오위안 국제 공항),17:50,18:14,여객,출발,2007-01-04
79,대한항공,KE1250,GMP(김포),18:00,18:12,여객,출발,2007-01-04
80,제주항공,7C506,PUS(김해),18:00,18:16,여객,출발,2007-01-04
81,대한항공,KE717,NRT(나리타),18:10,18:18,여객,출발,2007-01-04
82,아시아나항공,OZ8926,GMP(김포),18:15,18:29,여객,출발,2007-01-04
83,대한항공,KE1252,GMP(김포),18:20,18:31,여객,출발,2007-01-04
84,대한항공,KE733,KIX(간사이),18:30,18:37,여객,출발,2007-01-04
85,대한항공,KE1024,PUS(김해),18:30,18:43,여객,출발,2007-01-04
86,아시아나항공,OZ8106,PUS(김해),18:35,18:51,여객,출발,2007-01-04
87,대한항공,KE1254,GMP(김포),18:40,18:56,여객,출발,2007-01-04
88,대한항공,KE1908,KWJ(광주),18:40,18:49,여객,출발,2007-01-04
89,대한항공,KE1022,PUS(김해),19:05,19:20,여객,출발,2007-01-04
90,대한항공,KE1256,GMP(김포),19:30,19:42,여객,출발,2007-01-04
91,대한항공,KE1958,CJJ(청주),19:30,19:45,여객,출발,2007-01-04
92,부흥항공,GE863,TPE(타오위안 국제 공항),19:30,:,여객,,2007-01-04
93,제주항공,7C122,GMP(김포),19:50,19:59,여객,출발,2007-01-04
94,아시아나항공,OZ8130,TAE(대구),20:00,20:07,여객,출발,2007-01-04
95,대한항공,KE1810,TAE(대구),20:05,20:20,여객,출발,2007-01-04
96,대한항공,KE1260,GMP(김포),20:05,20:24,여객,출발,2007-01-04
97,아시아나항공,OZ8238,CJJ(청주),20:15,20:29,여객,출발,2007-01-04
98,아시아나항공,OZ8148,KWJ(광주),20:15,20:31,여객,출발,2007-01-04
99,제주항공,7C124,GMP(김포),20:20,:,여객,,2007-01-04
100,아시아나항공,OZ8932,GMP(김포),20:25,20:37,여객,출발,2007-01-04
101,대한항공,KE1264,GMP(김포),20:30,20:47,여객,출발,2007-01-04
102,아시아나항공,OZ8934,GMP(김포),20:40,20:49,여객,출발,2007-01-04
103,제주항공,7C126,GMP(김포),20:40,20:57,여객,출발,2007-01-04
104,대한항공,KE1028,PUS(김해),20:40,20:54,여객,출발,2007-01-04
105,대한항공,KE1266,GMP(김포),20:50,21:08,여객,출발,2007-01-04
106,제주항공,7C128,GMP(김포),20:55,21:06,여객,출발,2007-01-04
107,대한항공,KE1268,GMP(김포),21:00,21:11,여객,출발,2007-01-04
108,HAN,HS306,CJJ(청주),21:05,21:13,여객,출발,2007-01-04
109,아시아나항공,OZ8936,GMP(김포),21:10,21:17,여객,출발,2007-01-04
110,아시아나항공,OZ8938,GMP(김포),21:20,21:29,여객,출발,2007-01-04
0,대한항공,KE1200,GMP(김포),07:05,07:19,여객,출발,2007-01-05
1,제주항공,7C102,GMP(김포),07:10,07:21,여객,출발,2007-01-05
2,아시아나항공,OZ8902,GMP(김포),07:25,07:36,여객,출발,2007-01-05
3,대한항공,KE855,PEK(베이징),07:50,07:52,여객,출발,2007-01-05
4,대한항공,KE1002,PUS(김해),08:00,08:11,여객,출발,2007-01-05
5,제주항공,7C104,GMP(김포),08:10,08:16,여객,출발,2007-01-05
6,대한항공,KE1004,PUS(김해),08:20,08:30,여객,출발,2007-01-05
7,대한항공,KE1006,PUS(김해),08:25,08:40,여객,출발,2007-01-05
8,아시아나항공,OZ8100,PUS(김해),08:30,08:42,여객,출발,2007-01-05
9,제주항공,7C500,PUS(김해),08:40,08:47,여객,출발,2007-01-05
10,대한항공,KE1206,GMP(김포),08:55,09:07,여객,출발,2007-01-05
11,아시아나항공,OZ8904,GMP(김포),09:00,09:10,여객,출발,2007-01-05
12,대한항공,KE1802,TAE(대구),09:00,09:13,여객,출발,2007-01-05
13,대한항공,KE1208,GMP(김포),09:10,09:26,여객,출발,2007-01-05
14,아시아나항공,OZ8906,GMP(김포),09:25,09:28,여객,출발,2007-01-05
15,아시아나항공,OZ8910,GMP(김포),09:30,09:38,여객,출발,2007-01-05
16,아시아나항공,OZ8122,TAE(대구),09:30,09:41,여객,출발,2007-01-05
17,아시아나항공,OZ8232,CJJ(청주),09:30,09:34,여객,출발,2007-01-05
18,대한항공,KE1932,RSU(여수),09:40,09:52,여객,출발,2007-01-05
19,대한항공,KE1952,CJJ(청주),09:50,09:55,여객,출발,2007-01-05
20,대한항공,KE1210,GMP(김포),09:50,10:01,여객,출발,2007-01-05
21,제주항공,7C106,GMP(김포),09:55,10:06,여객,출발,2007-01-05
22,HAN,HS302,CJJ(청주),10:15,10:23,여객,출발,2007-01-05
23,대한항공,KE1902,KWJ(광주),10:20,10:30,여객,출발,2007-01-05
24,아시아나항공,OZ8908,GMP(김포),10:35,10:46,여객,출발,2007-01-05
25,아시아나항공,OZ8142,KWJ(광주),11:00,11:17,여객,출발,2007-01-05
26,대한항공,KE1214,GMP(김포),11:00,11:13,여객,출발,2007-01-05
27,제주항공,7C502,PUS(김해),11:10,11:27,여객,출발,2007-01-05
28,제주항공,7C108,GMP(김포),11:20,11:30,여객,출발,2007-01-05
29,대한항공,KE1008,PUS(김해),11:20,11:33,여객,출발,2007-01-05
30,원동항공,EF305,TPE(타오위안 국제 공항),12:00,12:41,여객,출발,2007-01-05
31,대한항공,KE1010,PUS(김해),12:05,12:34,여객,출발,2007-01-05
32,아시아나항공,OZ8912,GMP(김포),12:10,12:28,여객,출발,2007-01-05
33,대한항공,KE1804,TAE(대구),12:10,12:17,여객,출발,2007-01-05
34,대한항공,KE1852,WJU(원주),12:20,12:38,여객,출발,2007-01-05
35,아시아나항공,OZ8914,GMP(김포),12:25,12:53,여객,출발,2007-01-05
36,아시아나항공,OZ8126,TAE(대구),12:25,12:48,여객,출발,2007-01-05
37,대한항공,KE755,NGO(나고야),12:30,12:32,여객,출발,2007-01-05
38,대한항공,KE1218,GMP(김포),12:35,12:50,여객,출발,2007-01-05
39,중국동방항공,MU5036,PVG(푸동),12:45,12:43,여객,출발,2007-01-05
40,대한항공,KE1220,GMP(김포),12:50,13:02,여객,출발,2007-01-05
41,제주항공,7C110,GMP(김포),12:55,13:11,여객,출발,2007-01-05
42,대한항공,KE1904,KWJ(광주),13:00,13:14,여객,출발,2007-01-05
43,대한항공,KE1222,GMP(김포),13:00,13:16,여객,출발,2007-01-05
44,아시아나항공,OZ8942,GMP(김포),13:05,13:20,여객,출발,2007-01-05
45,대한항공,KE1954,CJJ(청주),13:20,13:29,여객,출발,2007-01-05
46,대한항공,KE1226,GMP(김포),13:30,13:47,여객,출발,2007-01-05
47,아시아나항공,OZ8104,PUS(김해),13:30,13:41,여객,출발,2007-01-05
48,제주항공,7C112,GMP(김포),13:35,13:34,여객,출발,2007-01-05
49,중국동방항공,MU274,PEK(베이징),13:35,14:10,여객,출발,2007-01-05
50,대한항공,KE795,FUK(후쿠오카),13:35,13:32,여객,출발,2007-01-05
51,HAN,HS204,GMP(김포),13:40,13:56,여객,출발,2007-01-05
52,대한항공,KE1012,PUS(김해),13:40,13:52,여객,출발,2007-01-05
53,아시아나항공,OZ8916,GMP(김포),13:45,14:05,여객,출발,2007-01-05
54,제주항공,7C114,GMP(김포),13:50,14:06,여객,출발,2007-01-05
55,아시아나항공,OZ136,FUK(후쿠오카),14:20,14:22,여객,출발,2007-01-05
56,대한항공,KE1014,PUS(김해),14:20,14:27,여객,출발,2007-01-05
57,원동항공,EF301,TPE(타오위안 국제 공항),14:35,14:01,여객,출발,2007-01-05
58,제주항공,7C116,GMP(김포),14:40,14:57,여객,출발,2007-01-05
59,아시아나항공,OZ8144,KWJ(광주),14:40,14:50,여객,출발,2007-01-05
60,대한항공,KE1234,GMP(김포),15:00,15:14,여객,출발,2007-01-05
61,대한항공,KE1914,KUV(군산),15:00,15:11,여객,출발,2007-01-05
62,원동항공,EF303,TPE(타오위안 국제 공항),15:10,15:17,여객,출발,2007-01-05
63,중국동방항공,MU5038,PVG(푸동),15:15,15:06,,출발,2007-01-05
64,아시아나항공,OZ8234,CJJ(청주),15:20,15:31,여객,출발,2007-01-05
65,아시아나항공,OZ8918,GMP(김포),15:20,15:36,여객,출발,2007-01-05
66,대한항공,KE1906,KWJ(광주),15:35,15:48,여객,출발,2007-01-05
67,대한항공,KE1806,TAE(대구),15:40,15:54,여객,출발,2007-01-05
68,아시아나항공,OZ8920,GMP(김포),15:55,16:01,여객,출발,2007-01-05
69,아시아나항공,OZ8146,KWJ(광주),16:10,16:36,여객,출발,2007-01-05
70,대한항공,KE1824,USN(울산),16:15,16:29,여객,출발,2007-01-05
71,아시아나항공,OZ8552,ICN(인천),16:20,16:32,여객,출발,2007-01-05
72,제주항공,7C118,GMP(김포),16:20,16:37,여객,출발,2007-01-05
73,대한항공,KE1956,CJJ(청주),16:20,16:43,여객,출발,2007-01-05
74,대한항공,KE1240,GMP(김포),16:25,16:39,여객,출발,2007-01-05
75,대한항공,KE1244,GMP(김포),16:45,17:08,여객,출발,2007-01-05
76,제주항공,7C120,GMP(김포),16:55,17:04,여객,출발,2007-01-05
77,아시아나항공,OZ8236,CJJ(청주),17:00,17:12,여객,출발,2007-01-05
78,제주항공,7C504,PUS(김해),17:10,17:17,여객,출발,2007-01-05
79,대한항공,KE1246,GMP(김포),17:10,17:25,여객,출발,2007-01-05
80,대한항공,KE1916,KUV(군산),17:15,17:33,여객,출발,2007-01-05
81,아시아나항공,OZ8128,TAE(대구),17:20,19:37,여객,지연,2007-01-05
82,중국동방항공,MU2072,PVG(푸동),17:30,17:43,,출발,2007-01-05
83,HAN,HS304,CJJ(청주),17:30,17:35,여객,출발,2007-01-05
84,대한항공,KE1018,PUS(김해),17:35,17:53,여객,출발,2007-01-05
85,원동항공,EF307,TPE(타오위안 국제 공항),17:50,17:58,여객,출발,2007-01-05
86,제주항공,7C506,PUS(김해),18:00,18:10,여객,출발,2007-01-05
87,대한항공,KE1832,HIN(사천),18:00,18:18,여객,출발,2007-01-05
88,대한항공,KE1250,GMP(김포),18:00,18:20,여객,출발,2007-01-05
89,대한항공,KE717,NRT(나리타),18:10,18:16,여객,출발,2007-01-05
90,아시아나항공,OZ8926,GMP(김포),18:15,18:25,여객,출발,2007-01-05
91,대한항공,KE1252,GMP(김포),18:20,18:33,여객,출발,2007-01-05
92,대한항공,KE1024,PUS(김해),18:30,18:43,여객,출발,2007-01-05
93,대한항공,KE733,KIX(간사이),18:30,18:27,여객,출발,2007-01-05
94,아시아나항공,OZ8106,PUS(김해),18:35,18:50,여객,출발,2007-01-05
95,대한항공,KE1254,GMP(김포),18:40,18:57,여객,출발,2007-01-05
96,대한항공,KE1908,KWJ(광주),18:40,18:53,여객,출발,2007-01-05
97,아시아나항공,OZ8928,GMP(김포),18:45,19:01,여객,출발,2007-01-05
98,대한항공,KE1242,GMP(김포),18:50,19:04,여객,출발,2007-01-05
99,대한항공,KE1022,PUS(김해),19:05,19:14,여객,출발,2007-01-05
100,부흥항공,GE863,TPE(타오위안 국제 공항),19:30,:,여객,,2007-01-05
101,대한항공,KE1256,GMP(김포),19:30,19:45,여객,출발,2007-01-05
102,대한항공,KE1958,CJJ(청주),19:30,19:48,여객,출발,2007-01-05
103,제주항공,7C122,GMP(김포),19:50,19:56,여객,출발,2007-01-05
104,아시아나항공,OZ8930,GMP(김포),19:55,20:04,여객,출발,2007-01-05
105,아시아나항공,OZ8130,TAE(대구),20:00,20:06,여객,출발,2007-01-05
106,대한항공,KE1260,GMP(김포),20:05,20:20,여객,출발,2007-01-05
107,대한항공,KE1810,TAE(대구),20:05,20:16,여객,출발,2007-01-05
108,아시아나항공,OZ8148,KWJ(광주),20:15,20:25,여객,출발,2007-01-05
109,아시아나항공,OZ8238,CJJ(청주),20:15,20:36,여객,출발,2007-01-05
110,제주항공,7C124,GMP(김포),20:20,20:27,여객,출발,2007-01-05
111,아시아나항공,OZ8932,GMP(김포),20:25,22:01,여객,지연,2007-01-05
112,대한항공,KE1264,GMP(김포),20:30,20:51,여객,출발,2007-01-05
113,대한항공,KE1028,PUS(김해),20:40,20:53,여객,출발,2007-01-05
114,제주항공,7C126,GMP(김포),20:40,20:47,여객,출발,2007-01-05
115,대한항공,KE1266,GMP(김포),20:50,21:01,여객,출발,2007-01-05
116,제주항공,7C128,GMP(김포),20:55,21:00,여객,출발,2007-01-05
117,대한항공,KE1268,GMP(김포),21:00,21:08,여객,출발,2007-01-05
118,HAN,HS306,CJJ(청주),21:05,21:06,여객,출발,2007-01-05
119,아시아나항공,OZ8936,GMP(김포),21:10,21:12,여객,출발,2007-01-05
120,대한항공,KE1282,GMP(김포),21:10,21:21,여객,출발,2007-01-05
